Race Time,Course,Distance (y),Race Type,Position,Horse,Weight (pounds),SP Odds Decimal,BF Decimal SP,"Won (1=Won, 0=Lost)",Proform Speed Rating,Evening Price,Breakfast Price,Morning Price,Won P/L Before
1/8/2024 13:50,Goodwood,2177,Turf,1,Approval,122,6.5,7,1,77,10,7,6,-0.67
1/8/2024 13:50,Goodwood,2177,Turf,2,Brioni,117,23,25.98,0,77,21,21,29,-4.33
1/8/2024 13:50,Goodwood,2177,Turf,3,Midnight Gun,127,4,5.1,0,77,6,5.5,5,6.03
1/8/2024 13:50,Goodwood,2177,Turf,4,Sisyphean,124,13,18.49,0,76,10,8.5,9,0.13
1/8/2024 13:50,Goodwood,2177,Turf,5,Aragon Castle,123,15,19.47,0,75,10,11,12,0.13
1/8/2024 13:50,Goodwood,2177,Turf,6,Palace Green,124,5,5.69,0,73,6,5,5,-3.25
1/8/2024 13:50,Goodwood,2177,Turf,7,Son,135,23,23.17,0,70,34,34,29,-6.8
1/8/2024 13:50,Goodwood,2177,Turf,8,Watcha Matey,127,8,8.21,0,70,17,17,12,31.83
1/8/2024 13:50,Goodwood,2177,Turf,9,Into Battle,117,8,8.24,0,69,8.5,9,7,12
1/8/2024 13:50,Goodwood,2177,Turf,10,Mortlake,128,15,14.35,0,67,17,17,17,3.5
1/8/2024 14:00,Nottingham,1108,Turf,1,Skellig Isle,128,23,36.21,1,59,9,11,13,-2
1/8/2024 14:00,Nottingham,1108,Turf,2,Nightbird,128,7,8.4,0,59,13,13,9,-1
1/8/2024 14:00,Nottingham,1108,Turf,3,Shostakova,128,5,5.96,0,57,6,6,6,-2
1/8/2024 14:00,Nottingham,1108,Turf,4,Royal Equerry,128,2,2.13,0,55,1.91,1.73,1.8,-2
1/8/2024 14:00,Nottingham,1108,Turf,5,Psychodrama,128,5.5,5.88,0,54,7,8,7,
1/8/2024 14:00,Nottingham,1108,Turf,6,Jeany May,128,151,661.83,0,53,51,81,81,-1
1/8/2024 14:00,Nottingham,1108,Turf,7,Impatiently,128,13,18.45,0,48,8.5,9,12,-1
1/8/2024 14:00,Nottingham,1108,Turf,8,Cassandraalexandra,128,151,288.3,0,45,67,81,81,-2
1/8/2024 14:00,Nottingham,1108,Turf,9,Twilight Poppy,128,81,130,0,34,51,67,67,-1
1/8/2024 14:25,Goodwood,1320,Turf,1,Black Forza,128,10,13.4,1,69,13,13,13,5
1/8/2024 14:25,Goodwood,1320,Turf,2,The Strikin Viking,128,2.1,2.26,0,68,2.1,2.1,2.2,7
1/8/2024 14:25,Goodwood,1320,Turf,3,Intrusively,128,41,55.28,0,67,34,34,41,-3
1/8/2024 14:25,Goodwood,1320,Turf,4,Billboard Star,128,7,8.02,0,67,6,6,6,-0.38
1/8/2024 14:25,Goodwood,1320,Turf,5,The Waco Kid,128,15,18.65,0,66,11,13,15,2
1/8/2024 14:25,Goodwood,1320,Turf,6,Big Cyril,128,34,52.72,0,65,26,26,34,0.75
1/8/2024 14:25,Goodwood,1320,Turf,7,King Of Bears,128,19,23.49,0,65,17,17,21,2
1/8/2024 14:25,Goodwood,1320,Turf,8,Tropical Storm,128,5.5,5.68,0,64,6,5.5,5.5,-3
1/8/2024 14:25,Goodwood,1320,Turf,9,Aparajeo,128,17,21.54,0,61,17,15,15,6
1/8/2024 14:35,Nottingham,1338,Turf,1,Sergeant Mayer,131,4,4,1,67,4.5,5,5.5,-13
1/8/2024 14:35,Nottingham,1338,Turf,2,Profiteer,131,4,4.1,0,67,6,5,4,4
1/8/2024 14:35,Nottingham,1338,Turf,3,Socialise,129,11,14,0,62,15,13,13,2
1/8/2024 14:35,Nottingham,1338,Turf,4,Vanity Pays,134,15,20.85,0,58,15,17,17,-15
1/8/2024 14:35,Nottingham,1338,Turf,5,Shamardia,133,7.5,9.07,0,56,6.5,6.5,6.5,-3
1/8/2024 14:35,Nottingham,1338,Turf,6,Rusheen Boy,136,5.5,6.05,0,53,6,6,6,3.44
1/8/2024 14:35,Nottingham,1338,Turf,7,Sir Bolton,132,10,13.51,0,49,5,6,6.5,-11.75
1/8/2024 14:35,Nottingham,1338,Turf,8,Soldier's Class,134,26,34.91,0,35,21,21,21,-6
1/8/2024 14:35,Nottingham,1338,Turf,250,Falling For You,126,29,42.07,0,0,26,26,26,-7.25
1/8/2024 15:00,Goodwood,2638,Turf,1,Jan Brueghel,132,1.8,1.87,1,72,1.8,1.91,1.91,4.12
1/8/2024 15:00,Goodwood,2638,Turf,2,Bellum Justum,129,3.75,3.89,0,72,6,5.5,6,9.5
1/8/2024 15:00,Goodwood,2638,Turf,3,Sayedaty Sadaty,129,12,14.49,0,69,5.5,5.5,5.5,-6.6
1/8/2024 15:00,Goodwood,2638,Turf,4,Meydaan,129,6,6.4,0,63,8,8,8,2.5
1/8/2024 15:10,Nottingham,1835,Turf,1,Shamrock Bay,137,2,2.1,1,44,2,2,2,18
1/8/2024 15:10,Nottingham,1835,Turf,2,Bayadere,125,6,7.8,0,44,6,6,8,-3
1/8/2024 15:10,Nottingham,1835,Turf,3,Qatar Wave,123,126,190,0,41,34,34,34,-2
1/8/2024 15:10,Nottingham,1835,Turf,4,Kokinelli,125,5.5,6.4,0,41,8,8,6,-2
1/8/2024 15:10,Nottingham,1835,Turf,5,Currumbin,128,9,10.9,0,38,5.5,5.5,5.5,-6
1/8/2024 15:10,Nottingham,1835,Turf,6,Hunters Run,126,51,93.71,0,37,34,34,34,-2
1/8/2024 15:10,Nottingham,1835,Turf,7,Skinny Malinka,128,8.5,9.24,0,36,9,9,9,
1/8/2024 15:10,Nottingham,1835,Turf,8,Forglen,128,41,42,0,29,67,67,67,-1
1/8/2024 15:10,Nottingham,1835,Turf,9,Empress Lulu,125,151,269.74,0,18,51,51,51,-2
1/8/2024 15:20,Galway,1858,Turf,1,Grey Leader,137,11,13.7,1,69,17,17,17,2.08
1/8/2024 15:20,Galway,1858,Turf,2,Genuine Article,134,3.75,4.2,0,69,7.5,7.5,4.5,-5.9
1/8/2024 15:20,Galway,1858,Turf,3,Facethepuckout,132,17,24.8,0,66,11,13,17,-34.19
1/8/2024 15:20,Galway,1858,Turf,4,Shigar,134,12,15.29,0,65,15,15,21,-10.8
1/8/2024 15:20,Galway,1858,Turf,5,San Aer,137,19,28.11,0,64,13,13,10,-17
1/8/2024 15:20,Galway,1858,Turf,6,Brave Troop,136,15,24,0,63,17,17,21,3.75
1/8/2024 15:20,Galway,1858,Turf,7,Independent Expert,137,11,16.5,0,63,17,10,13,13.25
1/8/2024 15:20,Galway,1858,Turf,8,Soaring Monarch,136,10,14.1,0,60,6.5,26,26,52.5
1/8/2024 15:20,Galway,1858,Turf,9,Munroh,136,81,185.8,0,57,41,41,41,
1/8/2024 15:20,Galway,1858,Turf,10,Fratas,133,8.5,8.8,0,56,17,13,9,18.08
1/8/2024 15:20,Galway,1858,Turf,11,Casanova,136,7.5,9.27,0,56,9,8.5,8.5,-30.75
1/8/2024 15:20,Galway,1858,Turf,12,Lust,133,41,65,0,55,67,41,34,2.5
1/8/2024 15:20,Galway,1858,Turf,13,Simply Sideways,135,23,32.45,0,54,41,34,34,12.5
1/8/2024 15:20,Galway,1858,Turf,14,Zephron,135,51,100.53,0,54,13,13,21,-7
1/8/2024 15:20,Galway,1858,Turf,15,Malbay Madness,136,15,27.02,0,53,8.5,8.5,12,-9.93
1/8/2024 15:20,Galway,1858,Turf,16,Lexington Dash,134,34,65,0,53,15,15,26,-11.5
1/8/2024 15:20,Galway,1858,Turf,17,Tough Talk,137,17,23,0,31,13,13,17,-5.5
1/8/2024 15:35,Goodwood,2177,Turf,1,Opera Singer,127,3.25,3.6,1,76,2.88,3,3.5,-2.38
1/8/2024 15:35,Goodwood,2177,Turf,2,See The Fire,127,17,19.92,0,76,15,15,17,-1.5
1/8/2024 15:35,Goodwood,2177,Turf,3,Sparkling Plenty,127,7.5,9.28,0,75,4.5,4.5,5.5,
1/8/2024 15:35,Goodwood,2177,Turf,4,Elmalka,127,9.5,11.5,0,73,10,9,8.5,28.75
1/8/2024 15:35,Goodwood,2177,Turf,5,Doha,135,29,36.48,0,72,41,51,34,8
1/8/2024 15:35,Goodwood,2177,Turf,6,Emily Upjohn,135,2.75,2.86,0,69,3.5,3.5,3.25,13.57
1/8/2024 15:35,Goodwood,2177,Turf,7,Stay Alert,135,21,24.57,0,68,13,15,15,5.75
1/8/2024 15:35,Goodwood,2177,Turf,8,Lumiere Rock,135,26,38.74,0,68,67,51,51,8
1/8/2024 15:35,Goodwood,2177,Turf,9,Lady Boba,135,21,24,0,67,41,51,26,-4.64
1/8/2024 15:45,Nottingham,1835,Turf,1,Adelabella,132,2.38,2.5,1,68,3.5,3,2.5,-9
1/8/2024 15:45,Nottingham,1835,Turf,2,Terries Royale,142,11,14,0,67,5,5,7.5,-4
1/8/2024 15:45,Nottingham,1835,Turf,3,Wonder Smile,135,3.5,3.55,0,66,6.5,5.5,5.5,-7
1/8/2024 15:45,Nottingham,1835,Turf,4,Love Your Work,135,15,19.01,0,65,8,12,12,-43.43
1/8/2024 15:45,Nottingham,1835,Turf,5,L'Argent,137,10,13.54,0,65,26,13,11,-7
1/8/2024 15:45,Nottingham,1835,Turf,6,Gone Rogue,136,19,24.65,0,64,21,17,13,1.5
1/8/2024 15:45,Nottingham,1835,Turf,7,Ciotog,137,13,18.62,0,60,8,11,11,-18.63
1/8/2024 15:45,Nottingham,1835,Turf,8,Sycamore,140,19,25,0,57,6.5,9,9,12.5
1/8/2024 15:55,Galway,1540,Turf,1,Raknah,127,17,28,1,75,26,26,21,-0.67
1/8/2024 15:55,Galway,1540,Turf,2,Princess Child,127,11,17,0,75,6.5,6.5,5,-1
1/8/2024 15:55,Galway,1540,Turf,3,Ojw Legacy,127,13,17.76,0,73,21,12,15,-4
1/8/2024 15:55,Galway,1540,Turf,4,All Lies Ahead,133,51,133.04,0,72,41,41,41,-8.67
1/8/2024 15:55,Galway,1540,Turf,5,Concluding Call,133,51,85,0,70,101,101,101,-2.25
1/8/2024 15:55,Galway,1540,Turf,6,Kayhana,133,12,14.05,0,70,21,21,17,0
1/8/2024 15:55,Galway,1540,Turf,7,Curvature,136,9,10,0,70,10,11,13,5.5
1/8/2024 15:55,Galway,1540,Turf,8,Letherfly,127,7,9.8,0,68,7.5,7.5,7.5,11
1/8/2024 15:55,Galway,1540,Turf,9,One Look,127,3.25,3.3,0,68,3.25,3.25,3.25,4.05
1/8/2024 15:55,Galway,1540,Turf,10,Mexicali Rose,133,6,6,0,68,11,11,8.5,2.18
1/8/2024 15:55,Galway,1540,Turf,11,Sluice,128,41,70.83,0,49,34,34,41,-1
1/8/2024 15:55,Galway,1540,Turf,254,Flight Of Fancy,127,9.5,12.41,0,0,4.33,5,9,-5.27
1/8/2024 16:10,Goodwood,1540,Turf,1,Mr Chaplin,133,11,14.62,1,68,9,9,11,3.5
1/8/2024 16:10,Goodwood,1540,Turf,2,Original Outlaw,125,10,13.58,0,68,11,11,9,-3
1/8/2024 16:10,Goodwood,1540,Turf,3,El Burhan,135,3.75,4.14,0,66,4.5,4.5,3.75,1.12
1/8/2024 16:10,Goodwood,1540,Turf,4,Sunshine State,122,21,36.36,0,65,15,15,21,1.5
1/8/2024 16:10,Goodwood,1540,Turf,5,Fearless Freddy,123,5.5,6.54,0,64,8,8,6,-1.33
1/8/2024 16:10,Goodwood,1540,Turf,6,Substitute,124,34,51.74,0,62,26,26,34,12
1/8/2024 16:10,Goodwood,1540,Turf,7,Dukes Of Haather,122,29,50,0,62,13,13,21,1.5
1/8/2024 16:10,Goodwood,1540,Turf,8,Gold Medallist,118,81,172.47,0,62,26,26,41,-4
1/8/2024 16:10,Goodwood,1540,Turf,9,Kon'Nichiwa,114,41,51.55,0,62,21,21,41,-3
1/8/2024 16:10,Goodwood,1540,Turf,10,King Of Angels,125,21,24.41,0,61,15,17,26,4
1/8/2024 16:10,Goodwood,1540,Turf,11,Brighton Boy,127,4,5.13,0,61,8,7,5.5,-1.33
1/8/2024 16:10,Goodwood,1540,Turf,12,Fred On Fire,130,13,18.17,0,58,13,13,13,3
1/8/2024 16:10,Goodwood,1540,Turf,13,Veydari,118,26,37.16,0,57,17,17,21,-3
1/8/2024 16:10,Goodwood,1540,Turf,14,Jet Packer,125,23,42,0,53,26,26,15,-3
1/8/2024 16:10,Goodwood,1540,Turf,15,Glitter Code,112,41,71.6,0,53,29,34,34,-3
1/8/2024 16:10,Goodwood,1540,Turf,16,Cracking Man,123,67,100.05,0,50,41,41,67,-3
1/8/2024 16:20,Nottingham,2250,Turf,1,Fun Loving,134,12,12.5,1,61,7,6,6.5,-4
1/8/2024 16:20,Nottingham,2250,Turf,2,Palazzo Persico,130,17,17.54,0,61,8,7,8,-3.5
1/8/2024 16:20,Nottingham,2250,Turf,3,Eagle Eyed Tom,140,21,25,0,60,11,13,13,-3
1/8/2024 16:20,Nottingham,2250,Turf,4,Tiger Beetle,143,4.5,5.25,0,59,7,6,6,17.25
1/8/2024 16:20,Nottingham,2250,Turf,5,Sugarloaf Lenny,133,4.5,5.03,0,59,11,9.5,8.5,-5.67
1/8/2024 16:20,Nottingham,2250,Turf,6,Chilled Out,139,11,13.1,0,58,8,9.5,10,9.53
1/8/2024 16:20,Nottingham,2250,Turf,7,Ardbraccan,136,7,8.7,0,57,12,7.5,6.5,-11.5
1/8/2024 16:20,Nottingham,2250,Turf,8,Fools Rush In,139,10,10.69,0,56,17,11,8,-6.5
1/8/2024 16:20,Nottingham,2250,Turf,9,Pledge Of Honour,136,5,6,0,52,5.5,5.5,6,3.88
1/8/2024 16:45,Goodwood,1100,Turf,1,Shagraan,133,4.5,5.87,1,71,6.5,5.5,6,-3
1/8/2024 16:45,Goodwood,1100,Turf,2,Got To Love A Grey,134,21,29.98,0,70,23,34,26,-0.25
1/8/2024 16:45,Goodwood,1100,Turf,3,Toca Madera,134,67,85.76,0,69,67,67,67,-4.75
1/8/2024 16:45,Goodwood,1100,Turf,4,Mc Loven,121,8.5,10.54,0,68,12,12,12,16.36
1/8/2024 16:45,Goodwood,1100,Turf,5,Enchanting,123,19,26,0,66,13,17,17,-1.15
1/8/2024 16:45,Goodwood,1100,Turf,6,Chief Mankato,124,17,19.42,0,65,26,26,21,14
1/8/2024 16:45,Goodwood,1100,Turf,7,We Never Stop,132,12,15.42,0,65,9,8,10,7.33
1/8/2024 16:45,Goodwood,1100,Turf,8,Dorney Lake,128,8,11,0,64,9,11,10,-1.25
1/8/2024 16:45,Goodwood,1100,Turf,9,Make It Easy,111,26,42,0,63,17,21,17,-8.25
1/8/2024 16:45,Goodwood,1100,Turf,10,Noel Fox,119,12,16.87,0,63,11,11,12,1.5
1/8/2024 16:45,Goodwood,1100,Turf,11,Kiss And Run,116,41,88.48,0,61,26,26,34,11.5
1/8/2024 16:45,Goodwood,1100,Turf,12,Grandlad,129,10,15.5,0,60,9,10,10,3.75
1/8/2024 16:45,Goodwood,1100,Turf,13,Kendall Roy,132,4.5,5.5,0,60,5,4.5,4.5,11.4
1/8/2024 16:45,Goodwood,1100,Turf,14,Cloud King,123,19,22.88,0,58,13,15,17,3.17
1/8/2024 16:45,Goodwood,1100,Turf,15,Unbreak My Heart,135,17,24.14,0,57,15,15,15,-7.1
1/8/2024 16:45,Goodwood,1100,Turf,16,Batal Zabeel,122,51,102.29,0,56,21,34,41,9
1/8/2024 16:55,Nottingham,3520,Turf,1,Pfingstberg,139,2.88,2.94,1,60,5,4.5,4,-9.5
1/8/2024 16:55,Nottingham,3520,Turf,2,Wannabeawallaby,128,3,3.31,0,58,3.75,3,2.88,-7
1/8/2024 16:55,Nottingham,3520,Turf,3,Iron Heart,134,8.5,9.2,0,57,3.75,4.5,6,-23.77
1/8/2024 16:55,Nottingham,3520,Turf,4,Cloudy Rose,134,17,26,0,57,26,26,15,-12.02
1/8/2024 16:55,Nottingham,3520,Turf,5,Kissininthebackrow,142,4.33,5,0,57,4.5,5.5,4,-1
1/8/2024 16:55,Nottingham,3520,Turf,6,Seaborough,128,151,291,0,48,67,67,51,-54.5
1/8/2024 16:55,Nottingham,3520,Turf,7,Yaas,134,41,57.06,0,20,21,26,21,-1
1/8/2024 17:20,Goodwood,1540,Turf,1,Dreamy,128,3.5,4.13,1,60,2.5,2.63,2.75,
1/8/2024 17:20,Goodwood,1540,Turf,2,Bouvier,128,8,9.57,0,60,5,5,5.5,-1
1/8/2024 17:20,Goodwood,1540,Turf,3,Tundra Rose,128,3.75,4.21,0,58,17,17,21,
1/8/2024 17:20,Goodwood,1540,Turf,4,Arabian Leopard,128,15,17.5,0,57,26,17,21,
1/8/2024 17:20,Goodwood,1540,Turf,5,French Haven,128,26,32,0,51,17,17,15,
1/8/2024 17:20,Goodwood,1540,Turf,6,Mythical Bird,128,13,13.68,0,51,34,34,26,
1/8/2024 17:20,Goodwood,1540,Turf,7,Ghaiyya,128,17,21,0,51,10,10,13,
1/8/2024 17:20,Goodwood,1540,Turf,8,Romantic Spirit,128,23,29,0,49,21,21,41,
1/8/2024 17:20,Goodwood,1540,Turf,9,Sofia The First,128,21,26.47,0,49,26,26,21,
1/8/2024 17:20,Goodwood,1540,Turf,10,Tap Dancer,128,13,16.59,0,48,10,10,12,-1
1/8/2024 17:20,Goodwood,1540,Turf,11,Bela Sonata,128,13,15.29,0,42,34,34,21,
1/8/2024 17:40,Galway,2640,Turf,1,Hidden Land,137,26,55,1,77,21,23,23,30.33
1/8/2024 17:40,Galway,2640,Turf,2,Lady Christa,138,6,7.24,0,75,13,11,8,-10.5
1/8/2024 17:40,Galway,2640,Turf,3,Diyaba,136,29,60,0,74,21,21,21,-5
1/8/2024 17:40,Galway,2640,Turf,4,Son Of Hypnos,136,4.5,5.18,0,72,7.5,6,5.5,29.5
1/8/2024 17:40,Galway,2640,Turf,5,Arch Enemy,141,21,32.05,0,72,13,17,15,2.33
1/8/2024 17:40,Galway,2640,Turf,6,Best Law,132,6.5,7.37,0,71,6,5,5.5,-0.5
1/8/2024 17:40,Galway,2640,Turf,7,Desert Friend,142,17,24.82,0,69,7,7,12,-3.67
1/8/2024 17:40,Galway,2640,Turf,8,Vidisha,135,11,16,0,68,9,10,13,-3
1/8/2024 17:40,Galway,2640,Turf,9,Bright N Shine,136,19,34,0,68,17,19,17,-9
1/8/2024 17:40,Galway,2640,Turf,10,Chatterbox,140,10,12,0,65,10,10,9,-18
1/8/2024 17:40,Galway,2640,Turf,11,Secret Rock,135,15,23.43,0,61,17,19,17,3
1/8/2024 17:40,Galway,2640,Turf,12,True Statesman,138,51,148.61,0,53,34,34,34,-18.27
1/8/2024 17:40,Galway,2640,Turf,13,Cafe Con Leche,138,29,50,0,50,17,17,17,17
1/8/2024 17:40,Galway,2640,Turf,14,The Mpex Kid,131,51,138.07,0,50,34,34,34,38
1/8/2024 17:40,Galway,2640,Turf,15,Preparations,130,11,13.77,0,47,17,17,12,-3
1/8/2024 17:40,Galway,2640,Turf,16,There's No Limit,128,41,82.29,0,46,21,23,26,-1
1/8/2024 17:40,Galway,2640,Turf,17,Question Of Class,130,11,15.95,0,45,17,21,13,-7
1/8/2024 17:40,Galway,2640,Turf,18,King Of The Bronx,130,19,26.36,0,41,17,19,21,196
1/8/2024 17:55,Goodwood,1760,Turf,1,Great Chieftain,121,21,30,1,72,17,17,26,-2
1/8/2024 17:55,Goodwood,1760,Turf,2,Ebt's Guard,132,9,9.72,0,71,13,13,13,-10.43
1/8/2024 17:55,Goodwood,1760,Turf,3,Spanish Blaze,130,12,16.07,0,70,13,13,15,56
1/8/2024 17:55,Goodwood,1760,Turf,4,Apiarist,132,41,56.79,0,70,34,34,34,22
1/8/2024 17:55,Goodwood,1760,Turf,5,Treasure Time,132,4.5,5.39,0,69,6.5,6,6,3.5
1/8/2024 17:55,Goodwood,1760,Turf,6,The Ice Phoenix,130,51,77.05,0,67,34,34,51,-1.38
1/8/2024 17:55,Goodwood,1760,Turf,7,Westridge,133,7,7.92,0,66,6.5,6,7,4
1/8/2024 17:55,Goodwood,1760,Turf,8,Bill's Baar,121,6.5,7.4,0,65,11,11,9,-4.25
1/8/2024 17:55,Goodwood,1760,Turf,9,Native King,129,19,23.27,0,64,17,17,17,4.5
1/8/2024 17:55,Goodwood,1760,Turf,10,Sir Gabrial,124,9.5,10,0,64,7,8.5,10,4
1/8/2024 17:55,Goodwood,1760,Turf,11,Diligent Resdev,125,23,36,0,63,26,26,29,71
1/8/2024 17:55,Goodwood,1760,Turf,12,Jungle Mac,132,9,10.5,0,62,11,11,12,-5.94
1/8/2024 17:55,Goodwood,1760,Turf,13,Golden Pharaoh,123,67,98.32,0,59,34,34,41,-3
1/8/2024 17:55,Goodwood,1760,Turf,14,Rockstar Icon,125,13,17.26,0,59,17,12,13,-1.8
1/8/2024 18:00,Epsom,2217,Turf,1,Expert Witness,135,4,4.72,1,65,4.5,5,4.5,17
1/8/2024 18:00,Epsom,2217,Turf,2,Ribal,133,9,9.24,0,64,17,17,15,-9
1/8/2024 18:00,Epsom,2217,Turf,3,Big Bear Hug,130,5.5,7.72,0,64,5.5,6,5,12.25
1/8/2024 18:00,Epsom,2217,Turf,4,River Alwen,121,26,46,0,64,67,67,41,0.5
1/8/2024 18:00,Epsom,2217,Turf,5,Silver Nightfall,131,21,25.92,0,63,21,17,17,1.2
1/8/2024 18:00,Epsom,2217,Turf,6,Chips And Rice,135,2.63,2.63,0,62,2.63,2.63,2.88,-10.25
1/8/2024 18:00,Epsom,2217,Turf,7,Dotties Star,119,34,44,0,61,21,21,21,-14
1/8/2024 18:00,Epsom,2217,Turf,8,Morcar,137,8.5,11,0,61,12,12,13,-8.17
1/8/2024 18:30,Epsom,1543,Turf,1,Parole d'Oro,133,1.44,1.45,1,51,1.53,1.53,1.53,-1
1/8/2024 18:30,Epsom,1543,Turf,2,Imperial Trooper,131,5,6.81,0,50,3.75,4,3.75,-1
1/8/2024 18:30,Epsom,1543,Turf,3,Noble Phoenix,133,8.5,9.74,0,44,7.5,8,9,
1/8/2024 18:30,Epsom,1543,Turf,4,Hidden Verse,133,13,17.25,0,42,41,17,13,-1
1/8/2024 18:30,Epsom,1543,Turf,5,Princess Inga,126,101,134.73,0,41,34,34,34,-1
1/8/2024 18:30,Epsom,1543,Turf,6,D Day Harley R,131,67,146.6,0,41,51,51,51,-1
1/8/2024 18:30,Epsom,1543,Turf,7,Broadhaven Bay,131,126,230,0,39,67,67,67,-1
2/8/2024 13:50,Goodwood,4497,Turf,1,Master Milliner,131,26,43.76,1,74,13,15,15,27.48
2/8/2024 13:50,Goodwood,4497,Turf,2,Premiere Ligne,122,19,24,0,73,13,13,17,-6.5
2/8/2024 13:50,Goodwood,4497,Turf,3,Single,121,51,92.2,0,72,34,34,34,-15.5
2/8/2024 13:50,Goodwood,4497,Turf,4,Kyle Of Lochalsh,138,5.5,6.52,0,72,6.5,6.5,6.5,4.25
2/8/2024 13:50,Goodwood,4497,Turf,5,Spirit Mixer,127,12,12.47,0,72,13,13,15,-7.92
2/8/2024 13:50,Goodwood,4497,Turf,6,Tritonic,134,13,15.97,0,71,15,21,26,5.08
2/8/2024 13:50,Goodwood,4497,Turf,7,Robert Johnson,124,15,16.28,0,71,15,15,15,34.7
2/8/2024 13:50,Goodwood,4497,Turf,8,Temporize,133,5.5,6.2,0,70,6,7,7.5,15.25
2/8/2024 13:50,Goodwood,4497,Turf,9,The Grand Visir,125,34,46.89,0,70,26,26,41,7.75
2/8/2024 13:50,Goodwood,4497,Turf,10,Super Superjack,121,9,11.56,0,69,8,8,7.5,-8.42
2/8/2024 13:50,Goodwood,4497,Turf,11,Vino Victrix,127,13,15.63,0,68,12,13,11,-8.75
2/8/2024 13:50,Goodwood,4497,Turf,12,Nachtgeist,131,67,130.09,0,65,34,41,41,-5
2/8/2024 13:50,Goodwood,4497,Turf,13,Oceanline,123,41,45.9,0,65,17,29,41,12.12
2/8/2024 13:50,Goodwood,4497,Turf,14,Gooloogong,121,101,190.61,0,61,51,51,101,-4.5
2/8/2024 13:50,Goodwood,4497,Turf,15,Tenerife Sunshine,125,11,13.52,0,56,15,15,11,6
2/8/2024 13:50,Goodwood,4497,Turf,16,Tronador,118,23,36.11,0,54,17,17,17,13.93
2/8/2024 13:50,Goodwood,4497,Turf,17,Get Shirty,132,8,9,0,46,9,9,9,23
2/8/2024 13:50,Goodwood,4497,Turf,18,Prince Imperial,132,201,431.99,0,8,34,51,101,10.08
2/8/2024 14:25,Goodwood,1760,Turf,1,Lead Artist,129,5.5,5.63,1,82,5,5.5,6,-0.5
2/8/2024 14:25,Goodwood,1760,Turf,2,King's Gamble,129,8.5,9.07,0,81,9,8,7.5,4.5
2/8/2024 14:25,Goodwood,1760,Turf,3,Task Force,129,5.5,6.57,0,81,6,5.5,5.5,-0.63
2/8/2024 14:25,Goodwood,1760,Turf,4,Boiling Point,129,19,20.2,0,79,15,21,23,-1.88
2/8/2024 14:25,Goodwood,1760,Turf,5,Dancing Gemini,129,6.5,7.47,0,79,6,6.5,7,5.5
2/8/2024 14:25,Goodwood,1760,Turf,6,Al Musmak,129,4,4.34,0,78,4.33,3.75,4,13.25
2/8/2024 14:25,Goodwood,1760,Turf,7,Socialite,129,9,9.93,0,70,8.5,8.5,8,26
2/8/2024 14:25,Goodwood,1760,Turf,8,Atlantic Coast,129,21,23.59,0,69,19,26,34,8
2/8/2024 14:25,Goodwood,1760,Turf,9,Native American,129,41,50,0,61,21,34,34,6.8
2/8/2024 15:00,Goodwood,1760,Turf,1,Toimy Son,121,13,19.86,1,78,21,26,12,-11
2/8/2024 15:00,Goodwood,1760,Turf,2,Dutch Decoy,123,21,26,0,76,17,9,10,1.5
2/8/2024 15:00,Goodwood,1760,Turf,3,Holloway Boy,138,6,7.66,0,75,9,9,7.5,30
2/8/2024 15:00,Goodwood,1760,Turf,4,Darkness,124,9,12.31,0,75,9,8.5,9,-10
2/8/2024 15:00,Goodwood,1760,Turf,5,Bopedro,129,13,13,0,75,21,17,17,44
2/8/2024 15:00,Goodwood,1760,Turf,6,Classic,126,9,10.08,0,74,10,10,10,-4.56
2/8/2024 15:00,Goodwood,1760,Turf,7,Two Tempting,128,19,21.79,0,74,13,13,19,23.33
2/8/2024 15:00,Goodwood,1760,Turf,8,Silent Film,131,21,24.92,0,74,12,12,17,-8.4
2/8/2024 15:00,Goodwood,1760,Turf,9,Talis Evolvere,132,26,34.56,0,73,26,29,29,30.43
2/8/2024 15:00,Goodwood,1760,Turf,10,Blue For You,131,6.5,7.4,0,73,6.5,6.5,7,21
2/8/2024 15:00,Goodwood,1760,Turf,11,Revich,126,67,120,0,72,67,67,41,-6.5
2/8/2024 15:00,Goodwood,1760,Turf,12,Orbaan,120,9.5,10.66,0,70,10,10,9,8.33
2/8/2024 15:00,Goodwood,1760,Turf,13,Perotto,135,6,7.7,0,70,8.5,8,8,8.83
2/8/2024 15:00,Goodwood,1760,Turf,14,Benacre,120,26,31.56,0,68,13,17,26,-5.59
2/8/2024 15:00,Goodwood,1760,Turf,15,Urban Sprawl,121,19,24.1,0,65,11,10,11,-2.5
2/8/2024 15:00,Goodwood,1760,Turf,16,Rhoscolyn,134,29,39.54,0,62,21,21,26,0.25
2/8/2024 15:35,Goodwood,1100,Turf,1,Big Evs,127,2.63,2.77,1,78,3.75,3.25,3.25,22.07
2/8/2024 15:35,Goodwood,1100,Turf,2,Asfoora,132,3.75,4.25,0,78,4.33,4.33,4.5,4
2/8/2024 15:35,Goodwood,1100,Turf,3,Believing,130,8,8.54,0,77,6.5,7.5,8,4.83
2/8/2024 15:35,Goodwood,1100,Turf,4,Live In The Dream,130,13,14.48,0,75,12,11,11,56.38
2/8/2024 15:35,Goodwood,1100,Turf,5,Kerdos,133,19,20.01,0,75,13,21,26,9.5
