"Race Time","Course","Distance (y)","Race Type","Position","Horse","Weight (pounds)","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","Proform Speed Rating","Evening Price","Breakfast Price","Morning Price","Won P/L Before"
"09/09/2024 2:20:00 PM","Brighton","1756","Turf","1","James Park Woods","119","3","3.3","1","60","5","5","4","-41"
"09/09/2024 2:20:00 PM","Brighton","1756","Turf","2","Strive","134","26","35.42","0","55","9","9","13","-0.5"
"09/09/2024 2:20:00 PM","Brighton","1756","Turf","3","Fact Or Fable","130","4.33","4.8","0","54","7","7","5","-9.75"
"09/09/2024 2:20:00 PM","Brighton","1756","Turf","4","Spanish Mane","138","19","24.25","0","52","8","10","13","63"
"09/09/2024 2:20:00 PM","Brighton","1756","Turf","5","Hellavapace","132","3.25","3.41","0","51","2.38","2.38","2.5","-32.05"
"09/09/2024 2:20:00 PM","Brighton","1756","Turf","6","Roundabout Silver","129","7.5","8.17","0","42","8","8","8","-5"
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","1","Mirabeau","133","7","7.86","1","63","34","21","10","-1"
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","2","Twilight Moon","126","23","30.44","0","59","26","34","29","-2"
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","3","Jiff's Army","131","3.5","4.09","0","58","4.33","4","3.5","-2"
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","4","Lady Kilonova","128","13","16","0","56","26","34","21","-2"
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","5","Babylon","128","3.75","4.2","0","55","13","10","5.5","-1"
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","6","Kildonan","131","6","6.8","0","55","2.75","2.88","3.5","-1"
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","7","Watkins","133","17","21.48","0","54","7.5","10","9.5","-1"
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","8","Demesne Boy","130","81","128.33","0","48","41","51","101",""
"09/09/2024 2:55:00 PM","Brighton","1530","Turf","9","Tuscan Star","133","10","13.39","0","46","9","9","9",""
"09/09/2024 3:30:00 PM","Brighton","1160","Turf","1","Secret Handsheikh","134","2.38","2.63","1","69","4","4.33","3.25","-17.68"
"09/09/2024 3:30:00 PM","Brighton","1160","Turf","2","Thismydream","133","7.5","7.92","0","61","5.5","5.5","7.5","-29.92"
"09/09/2024 3:30:00 PM","Brighton","1160","Turf","3","Libra Tiger","134","4.5","5.1","0","59","4","3.75","3.5","-15.5"
"09/09/2024 3:30:00 PM","Brighton","1160","Turf","4","Voodoo Ray","130","4.5","4.96","0","56","3","3.5","5","-2"
"09/09/2024 3:30:00 PM","Brighton","1160","Turf","5","Alafdhal","133","9","11.08","0","50","11","7","6","1.38"
"09/09/2024 4:05:00 PM","Brighton","1315","Turf","1","Cassandraalexandra","123","3.25","3.65","1","64","5.5","6","5","-6"
"09/09/2024 4:05:00 PM","Brighton","1315","Turf","2","Prada On Parole","129","13","16","0","63","17","19","23","-5"
"09/09/2024 4:05:00 PM","Brighton","1315","Turf","3","Tiana Rose","136","29","48","0","60","29","34","41","-3"
"09/09/2024 4:05:00 PM","Brighton","1315","Turf","4","Spring","141","3.5","3.52","0","60","4.33","4.33","3.25","0.33"
"09/09/2024 4:05:00 PM","Brighton","1315","Turf","5","She's A Dark Horse","130","41","55","0","59","41","26","26","-3"
"09/09/2024 4:05:00 PM","Brighton","1315","Turf","6","Kate Be Quick","125","81","98.32","0","58","41","51","101","-3"
"09/09/2024 4:05:00 PM","Brighton","1315","Turf","7","Inshad","133","3.5","3.9","0","57","2","2","2.2","-4"
"09/09/2024 4:05:00 PM","Brighton","1315","Turf","254","Lucky Lottery","134","10","11.5","0","0","21","17","13","-3"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","1","Innisfree Pearl","121","8.5","8.58","1","64","8","8","6.5","-4"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","2","Fen Tiger","130","5.5","6.4","0","64","10","10","7.5","-23.5"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","3","Fighting Poet","133","4.5","5.5","0","63","4.33","4.33","4","-11.5"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","4","Irezumi","127","11","12.18","0","62","9","9","10","-13.5"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","5","Fascinating Lips","135","7.5","8.6","0","58","5.5","5.5","7.5","-13.25"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","6","Cloudy Rose","130","6.5","7.72","0","55","8","8","6.5","-14.02"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","7","The Conqueror","132","8.5","11.66","0","46","6","6","7.5","-11.5"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","8","Big Jimbo","128","17","26","0","43","15","15","17","-15.75"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","9","Duveen","126","51","55","0","31","34","34","41","-19"
"09/09/2024 4:40:00 PM","Brighton","2618","Turf","10","Daidalos","122","15","16","0","17","15","17","21","-4"
"09/09/2024 5:15:00 PM","Brighton","2187","Turf","1","Carnival Day","133","4.33","4.66","1","70","6","6","5.5","-6"
"09/09/2024 5:15:00 PM","Brighton","2187","Turf","2","Afloat","141","8.5","9.37","0","67","9","9","8","-2.4"
"09/09/2024 5:15:00 PM","Brighton","2187","Turf","3","Platinum Prince","128","13","20","0","66","8","8","11","-18.5"
"09/09/2024 5:15:00 PM","Brighton","2187","Turf","4","The Thunderer","143","4","4.38","0","62","5","5.5","4.5","-15.67"
"09/09/2024 5:15:00 PM","Brighton","2187","Turf","5","Myna","130","4.5","5.06","0","62","4.5","4.5","5","-7"
"09/09/2024 5:15:00 PM","Brighton","2187","Turf","6","Sun Festival","124","29","44","0","57","9","10","17","-26.38"
"09/09/2024 5:15:00 PM","Brighton","2187","Turf","7","Dr Foster","136","8.5","9.67","0","57","8","6.5","7","-11.5"
"09/09/2024 5:15:00 PM","Brighton","2187","Turf","8","Speed Court","131","10","12.96","0","52","9","10","8","-6"
"09/09/2024 5:50:00 PM","Brighton","1530","Turf","1","Otago","133","5","5.6","1","64","4.5","4.5","5","-10.88"
"09/09/2024 5:50:00 PM","Brighton","1530","Turf","2","On Song","136","3.75","3.65","0","64","2.88","3.25","3.25","-5"
"09/09/2024 5:50:00 PM","Brighton","1530","Turf","3","Zaltalla","134","5.5","6","0","63","7","6.5","3.75","-6"
"09/09/2024 5:50:00 PM","Brighton","1530","Turf","4","Muy Muy Guapo","121","9.5","10.68","0","62","17","11","9","-23"
"09/09/2024 5:50:00 PM","Brighton","1530","Turf","5","Big Bard","140","3","3.29","0","62","3","3.25","4.5","7.9"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","1","Saint Riquier","141","3.5","3.93","1","66","4.33","4.5","4.5","-4.5"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","2","Macari","140","11","14","0","58","11","11","8","-6.5"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","3","Fillyfudge","140","11","11.71","0","58","9","9","11","16.75"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","4","Awtaad Prince","136","13","16","0","58","13","13","15","6"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","5","Upepo","137","21","20.72","0","58","21","21","21","-7.25"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","6","Fougere","131","4.33","4.78","0","57","4.5","5.5","5.5","-11.67"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","7","Mariner","134","21","27","0","57","21","21","21","-11"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","8","Double Red","127","4.33","5.11","0","55","4.5","3.75","3.25","-7"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","9","Swinging London","134","34","55","0","54","26","26","29","-22.38"
"10/09/2024 2:10:00 PM","Leicester","2200","Turf","10","Sophosc","136","41","56.9","0","54","9","9","17","11.88"
"10/09/2024 2:20:00 PM","Catterick","3052","Turf","1","The Dancing Poet","146","3","3.4","1","55","3.25","3.5","3.5","8.29"
"10/09/2024 2:20:00 PM","Catterick","3052","Turf","2","Kitsune Power","152","4","4.6","0","53","5.5","3.75","2.75","-9.88"
"10/09/2024 2:20:00 PM","Catterick","3052","Turf","3","Swift Tuttle","130","5.5","6.2","0","53","3.75","4","6.5","19.5"
"10/09/2024 2:20:00 PM","Catterick","3052","Turf","4","Sameem","143","4.5","5.42","0","52","7.5","8","7.5","-20.13"
"10/09/2024 2:20:00 PM","Catterick","3052","Turf","5","Lindwall","140","9","11","0","50","7.5","8","7","-9.2"
"10/09/2024 2:20:00 PM","Catterick","3052","Turf","6","Fanaigi Linn","141","34","42","0","45","21","26","29","-12"
"10/09/2024 2:20:00 PM","Catterick","3052","Turf","7","Straitouttacompton","130","101","166.54","0","20","41","41","41","-29.75"
"10/09/2024 2:40:00 PM","Leicester","1540","Turf","1","Under The Sea","131","13","14.06","1","64","21","13","13","-4"
"10/09/2024 2:40:00 PM","Leicester","1540","Turf","2","Al Waseela","131","2.1","2.29","0","64","2.1","1.91","2","-5"
"10/09/2024 2:40:00 PM","Leicester","1540","Turf","3","D Day Harley R","136","7","8.52","0","62","13","10","7","-3"
"10/09/2024 2:40:00 PM","Leicester","1540","Turf","4","Havana Club","129","8","9.47","0","61","7","8","9","-4"
"10/09/2024 2:40:00 PM","Leicester","1540","Turf","5","Lolapalooza","127","8","9.25","0","60","7.5","11","9","-3"
"10/09/2024 2:40:00 PM","Leicester","1540","Turf","6","Liricist","126","6.5","7.88","0","57","3.75","5.5","6.5","63"
"10/09/2024 2:40:00 PM","Leicester","1540","Turf","7","Jimmy Henry","128","34","53.59","0","49","26","21","21","-4"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","1","Keldeo","131","8.5","10.5","1","66","9","10","9","26.5"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","2","Albegone","129","4.33","4.77","0","66","5","5","5.5","-8.5"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","3","Birkenhead","132","19","24","0","63","5","6","11","6.8"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","4","Midnight Lir","134","7","7.8","0","60","11","11","7","-13.81"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","5","Object","123","9","10.5","0","59","9","8","8","-11.29"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","6","Vadamiah","126","17","20.78","0","57","11","12","13","1.5"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","7","Miss Anya","135","12","14.98","0","56","8","8","11","-11.17"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","8","Le Beau Garcon","138","4.33","4.49","0","55","6.5","5","4","-10.25"
"10/09/2024 2:50:00 PM","Catterick","1100","Turf","9","Good Point","134","9.5","12","0","52","11","11","11","-6.5"
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","1","Formal","134","1.62","1.71","1","52","1.62","1.62","1.57","6"
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","2","Starlit Spice","128","9","11.83","0","49","11","11","12",""
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","3","Storm Lady","128","23","34","0","47","17","19","19",""
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","4","Maybe Not","128","7.5","12","0","46","9","11","12","-1"
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","5","Unforgetable Belle","128","81","220","0","45","51","51","51","-2"
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","6","Nippasso","128","201","691.54","0","44","51","51","51",""
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","7","Eliza Bennet","128","51","140","0","44","51","51","51","-1"
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","8","Cosi Bear","128","67","150.51","0","43","34","23","29",""
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","9","Borderline Madness","128","251","1000","0","43","101","101","101","-1"
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","10","Orchid","128","4.33","5.71","0","42","4","4.33","4.33","-1"
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","11","Freedom Bay","128","126","515.29","0","29","51","51","51",""
"10/09/2024 3:10:00 PM","Leicester","1540","Turf","12","Addenda","128","201","430.57","0","19","41","51","51","-1"
"10/09/2024 3:20:00 PM","Catterick","2653","Turf","1","Laudable","132","4","4.5","1","57","3.5","3.75","4.33","-6"
"10/09/2024 3:20:00 PM","Catterick","2653","Turf","2","Due Consideration","128","4.5","5.6","0","56","5","4.5","4","-14.13"
"10/09/2024 3:20:00 PM","Catterick","2653","Turf","3","Normandy Vista","126","2.88","3.1","0","56","3.5","3.75","3","-8"
"10/09/2024 3:20:00 PM","Catterick","2653","Turf","4","Albert Lasker","127","5.5","6.15","0","55","8","6.5","6","-7"
"10/09/2024 3:20:00 PM","Catterick","2653","Turf","5","Morandi Second","135","13","15.61","0","55","15","15","17","-9"
"10/09/2024 3:20:00 PM","Catterick","2653","Turf","6","A Friend To All","120","51","60.62","0","43","26","26","26","-3"
"10/09/2024 3:20:00 PM","Catterick","2653","Turf","7","Farhhfromforgotten","138","34","43.49","0","34","26","26","26","-11"
"10/09/2024 3:35:00 PM","Galway","1858","Turf","1","Trinity College","133","1.9","2","1","67","2.38","2.38","1.83","-2"
"10/09/2024 3:35:00 PM","Galway","1858","Turf","2","Minella Boss","133","13","17.5","0","56","21","26","34",""
"10/09/2024 3:35:00 PM","Galway","1858","Turf","3","Heldtoransom","133","8","11.5","0","55","4","4.5","6.5",""
"10/09/2024 3:35:00 PM","Galway","1858","Turf","4","Desmond Castle","133","67","235.46","0","54","34","34","34","-2"
"10/09/2024 3:35:00 PM","Galway","1858","Turf","5","Green Asset","133","34","65","0","53","11","13","19","-2"
"10/09/2024 3:35:00 PM","Galway","1858","Turf","6","Medieval Night","133","7.5","9.27","0","53","6","6.5","7.5","-1"
"10/09/2024 3:35:00 PM","Galway","1858","Turf","7","Des Moines","126","5.5","6.74","0","48","6","6","7",""
"10/09/2024 3:35:00 PM","Galway","1858","Turf","8","Minella Study","133","9.5","13.94","0","48","21","21","15",""
"10/09/2024 3:35:00 PM","Galway","1858","Turf","9","Hes Bullet Proof","128","301","1000","0","43","101","101","101","-1"
"10/09/2024 3:35:00 PM","Galway","1858","Turf","10","Rose Of Glenhest","128","151","650","0","30","51","26","26",""
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","1","Starzintheireyes","128","1.44","1.57","1","58","1.73","1.62","1.57","-1"
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","2","Archivist","128","4.5","7.12","0","56","6.5","7","7","-1"
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","3","Spirit Of Summer","128","6","8.2","0","56","7","8","6.5","-2"
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","4","Lunar Orbit","128","34","45.38","0","53","29","34","34",""
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","5","Binhareer","128","13","17.84","0","51","7","8","9",""
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","6","One More Chrome","128","41","117.71","0","49","34","34","41",""
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","7","Nebrook Dream","125","151","509.29","0","49","51","51","51","-2"
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","8","Telecommunication","128","151","634.83","0","46","26","34","34","-2"
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","9","Aim For The Bull","128","101","252.64","0","40","51","51","51","-1"
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","10","Something Splendid","128","67","115.39","0","32","26","29","34",""
"10/09/2024 3:44:00 PM","Leicester","1540","Turf","11","One More Guinness","128","201","1000","0","8","151","101","101","-2"
"10/09/2024 3:52:00 PM","Catterick","1312","Turf","1","Scarboroughwarning","124","2.38","2.73","1","60","3","2.75","3","-5"
"10/09/2024 3:52:00 PM","Catterick","1312","Turf","2","Glowchester","117","6.5","7.36","0","60","9","10","13","-2"
"10/09/2024 3:52:00 PM","Catterick","1312","Turf","3","Brazilian Rose","133","2.75","3.11","0","56","2.25","2.25","1.91","0.9"
"10/09/2024 3:52:00 PM","Catterick","1312","Turf","4","Oligopoly","131","7","7.94","0","56","7","7","8","-7"
"10/09/2024 3:52:00 PM","Catterick","1312","Turf","5","Blue Jay Way","122","301","528.34","0","52","101","126","126","-10"
"10/09/2024 3:52:00 PM","Catterick","1312","Turf","6","Sadiiki","121","501","1000","0","43","101","126","126","-1"
"10/09/2024 3:52:00 PM","Catterick","1312","Turf","7","Lady Masar","126","51","66.51","0","17","10","10","34","-2"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","1","Clear Quartz","129","4.5","5.32","1","67","7.5","7","5.5","26.5"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","2","Monasterboice","136","4","4.7","0","67","4.5","4.5","4.33","0.88"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","3","San Aer","134","5.5","6.4","0","65","6.5","6.5","6","-19"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","4","Genuine Article","133","6","7.4","0","64","8","7","8","-7.9"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","5","Casanova","126","21","26.31","0","63","13","15","13","-34.75"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","6","Emporio","132","13","17.76","0","62","8","8","8.5","-12.13"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","7","Firebrand","130","23","30","0","60","13","13","11","-6"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","8","Bill Silvers","140","6","7.2","0","59","8","8","6","-6"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","9","Tribal Moon","122","126","260","0","58","67","67","67","-2"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","10","Bright Legend","140","34","57.93","0","57","21","26","26","0"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","11","New Definition","129","81","163.8","0","53","34","41","51","-17.25"
"10/09/2024 4:05:00 PM","Galway","1858","Turf","12","Munroh","129","101","244.68","0","42","41","51","67","-2"
"10/09/2024 4:14:00 PM","Leicester","2200","Turf","1","Islanova","134","9.5","11.1","1","65","8.5","9","11","-6"
"10/09/2024 4:14:00 PM","Leicester","2200","Turf","2","Laura Bay","132","4.33","4.7","0","65","5","6","6","7.25"
"10/09/2024 4:14:00 PM","Leicester","2200","Turf","3","Ciara Pearl","143","4.5","5.37","0","64","5.5","4.5","5","6"
"10/09/2024 4:14:00 PM","Leicester","2200","Turf","4","Ehtiram","131","17","18.74","0","60","11","12","17","-2.75"
"10/09/2024 4:14:00 PM","Leicester","2200","Turf","5","Measured Moments","126","13","15.88","0","59","11","13","21","5.5"
"10/09/2024 4:14:00 PM","Leicester","2200","Turf","6","Salamanca City","131","5","6.03","0","59","4.33","4.5","3.5","-5.63"
"10/09/2024 4:14:00 PM","Leicester","2200","Turf","7","Hot Fashion","135","5.5","6.3","0","45","6.5","6","6","3"
"10/09/2024 4:14:00 PM","Leicester","2200","Turf","8","Moonlit Cloud","136","13","14.51","0","34","23","29","17","-0.5"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","1","Crocodile Power","130","6.5","6.94","1","64","4.5","6","8","-5.75"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","2","Alfa Whiteburd","131","6.5","7.4","0","63","8","7.5","4.5","-11"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","3","Highjacked","133","7","8.07","0","62","9","7","6","-25.09"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","4","One Of Our Own","135","5","5.97","0","61","4","4","6.5","13.5"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","5","Langholm","137","9.5","10.96","0","61","12","12","10","-27.25"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","6","Opal Storm","128","7","8.92","0","60","9","8.5","10","60.5"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","7","Tickets","128","34","50","0","58","9","9","17","-15.38"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","8","Miss Rainbow","110","17","19.41","0","56","34","26","17","-13"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","9","Fortunate Star","126","10","10.43","0","52","10","10","10","-11"
"10/09/2024 4:22:00 PM","Catterick","1312","Turf","10","Travel Candy","136","13","14.22","0","36","17","17","13","4.2"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","1","Sylkie","130","4.5","5.62","1","62","5","6","6","19"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","2","Eddie G","135","6","6.43","0","61","7","7","7","-6.75"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","3","Positive Energy","133","5.5","6","0","58","9","10","5.5","-6"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","4","Bridge The Gap","119","21","28.72","0","57","26","26","23","-5"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","5","Purple Sky","134","7","7.96","0","55","7","7","10","-5"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","6","Madame Plaintiff","135","12","15.76","0","55","15","17","17","-2"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","7","Seas And Oceans","119","10","12.99","0","54","6.5","6.5","8","-8"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","8","Victor's Choice","139","7.5","10.76","0","50","9","9","8.5","8.25"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","9","Melkorka","119","67","300.27","0","49","51","51","67","-4"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","10","Promo Queen","135","51","109.16","0","48","21","21","17","3"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","11","Dont Do Dramas","134","10","14","0","48","21","12","10","-1.5"
"10/09/2024 4:35:00 PM","Galway","1858","Turf","12","Del Posto","119","51","120","0","40","51","51","41","-5"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","1","Fletcher's Flight","138","3.75","4.4","1","60","3.5","3.5","2.88","3.5"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","2","Stone Circle","134","11","12.47","0","59","15","15","11","14.85"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","3","Sound Reason","135","8.5","11","0","56","5.5","5.5","7","-13.01"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","4","Safari Dream","135","5","5.24","0","55","11","9.5","7","-16.88"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","5","Refuge","130","23","35.23","0","52","17","17","17","-4.88"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","6","Yazaman","136","9","11.55","0","51","3.5","3.75","7","-28.65"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","7","Cavalier Approach","138","5.5","6.2","0","51","15","12","6.5","-1.59"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","8","Dusk Dame","132","8","8.46","0","40","11","11","12","-3.13"
"10/09/2024 4:44:00 PM","Leicester","1100","Turf","9","Naughty Niall","131","126","206.96","0","38","26","26","29","-5"
"10/09/2024 4:57:00 PM","Catterick","1546","Turf","1","Half Moon Rising","134","6","7.6","1","65","5","5","5.5","-1.5"
"10/09/2024 4:57:00 PM","Catterick","1546","Turf","2","Jalaybee","126","19","24.74","0","59","26","26","15","-10"
"10/09/2024 4:57:00 PM","Catterick","1546","Turf","3","Highland Olly","137","4","4.36","0","59","5","5","5.5","-0.5"
"10/09/2024 4:57:00 PM","Catterick","1546","Turf","4","Marton Heads","113","11","12.88","0","58","12","12","10","-12"
"10/09/2024 4:57:00 PM","Catterick","1546","Turf","5","Without Flaw","126","8.5","10","0","56","5","5","8","-9"
"10/09/2024 4:57:00 PM","Catterick","1546","Turf","6","Alfie Boy","136","5.5","5.58","0","56","4.33","4.33","4.5","-4"
"10/09/2024 4:57:00 PM","Catterick","1546","Turf","7","Monkey Miss","135","5.5","5.64","0","53","9","9","8.5","2"
"10/09/2024 4:57:00 PM","Catterick","1546","Turf","8","Front Gunner","129","11","14.93","0","48","9","9","7","-9"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","1","Tamam Desert","129","4","5.4","1","54","7","8","6.5","-1"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","2","Medici Venus","129","5","6.35","0","54","2.63","2.5","2.88","-2"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","3","Famed Again","118","67","128.18","0","52","67","67","21","-2"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","4","Bearwithus","125","26","33.85","0","49","11","11","13",""
"10/09/2024 5:10:00 PM","Galway","1540","Turf","5","Deressa","129","5","5.3","0","46","10","12","9","-2"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","6","Baltray Lady","121","6","6.8","0","46","7","7","8","-3"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","7","Raven Darkholme","121","8.5","9.82","0","41","6","7","8.5","-2"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","8","Onemoredance","120","81","200","0","40","34","34","41","-2"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","9","Roman Dawn","125","13","17.5","0","40","9","9","10","-1"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","10","Let It Linger","129","81","180","0","39","26","26","34","-2"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","11","Aherla Rock","127","23","36","0","39","34","34","41","-1"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","12","Episodic","121","201","680.39","0","38","67","67","67","-2"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","13","Ranting And Raven","123","41","83.82","0","33","26","26","26","-1"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","14","Prada's World","125","41","48.45","0","28","34","34","51",""
"10/09/2024 5:10:00 PM","Galway","1540","Turf","15","Pickersgill","129","15","19.94","0","22","13","13","13","-1"
"10/09/2024 5:10:00 PM","Galway","1540","Turf","16","Battle Of Aizu","127","81","164.91","0","20","51","51","67","-1"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","1","Papabella","125","15","22.71","1","72","11","11","15","1"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","2","Pals Battalion","133","9","10.1","0","69","11","11","10","-4.5"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","3","The Ridler","140","7","8.73","0","69","7.5","6.5","4.5","39.25"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","4","Gundogan","138","3.75","4.05","0","68","5","5","4.5","-6.27"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","5","Enderman","126","7.5","7.89","0","64","10","10","7.5","-33"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","6","Gemini Star","139","15","18.5","0","64","17","17","15","-9.17"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","7","Rambuso Creek","140","23","29.66","0","61","17","17","17","-17"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","8","Heroism","136","17","21.76","0","60","23","23","17","-5.5"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","9","Wilde And Dandy","130","29","35.98","0","60","17","17","34","-1.5"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","10","Hallowed Time","132","15","20.52","0","60","13","13","12","-20"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","11","Rhythmic Acclaim","137","10","13","0","59","9","9","12","1"
"10/09/2024 5:17:00 PM","Leicester","1320","Turf","12","Royal Musketeer","134","9","13","0","52","6","6.5","8","3.5"
"10/09/2024 5:30:00 PM","Catterick","1546","Turf","1","Desert Dream","132","5.5","5.98","1","61","3.5","3.25","5","-6.17"
"10/09/2024 5:30:00 PM","Catterick","1546","Turf","2","Mr Trevor","123","26","34","0","60","12","13","15","-16.17"
"10/09/2024 5:30:00 PM","Catterick","1546","Turf","3","Mr Strutter","128","4.5","5.1","0","59","10","9.5","6","7.85"
"10/09/2024 5:30:00 PM","Catterick","1546","Turf","4","Miss Willows","126","5.5","6.5","0","57","3.75","4","7","-4"
"10/09/2024 5:30:00 PM","Catterick","1546","Turf","5","Without Delay","134","4.5","5.5","0","56","13","9","5","-16.5"
