"Race Time","Course","Distance (y)","Race Type","Position","Horse","Weight (pounds)","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","Proform Speed Rating","Evening Price","Breakfast Price","Morning Price","Won P/L Before"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","2","Dahab","134","26","55","0","60","81","81","67","-2"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","3","Tiding","134","10","13.88","0","59","10","12","13","-1"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","4","Mick Collins","134","5","6.2","0","57","5.5","5.5","5","-3"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","5","Whist","129","101","309.08","0","56","101","101","101","-2"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","6","Get","129","3.5","3.75","0","55","5","5","4.5","-3"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","7","Estate Planning","131","6","8.8","0","55","7.5","7.5","7","-1"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","8","Tank Davis","134","151","620","0","52","51","51","67","-1"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","9","Celestial Reign","134","34","65","0","52","11","15","17","-3"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","10","Self Interest","134","17","25.74","0","49","11","12","13",""
"07/09/2024 5:40:00 PM","Navan","2240","Turf","11","Altesse Blanche","134","26","36.87","0","46","15","15","15",""
"07/09/2024 5:40:00 PM","Navan","2240","Turf","12","Lord Talbot","131","201","1000","0","45","101","101","101","-2"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","13","Ravelli","137","151","1000","0","44","81","81","101","-2"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","14","Dr Waksman","134","41","67.86","0","43","17","17","21",""
"07/09/2024 5:40:00 PM","Navan","2240","Turf","15","Draiocht","140","201","875.96","0","43","126","126","201","-1"
"07/09/2024 5:40:00 PM","Navan","2240","Turf","16","Threehavenine","134","201","1000","0","29","151","151","151","-4"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","1","Desert Falcon","130","8.5","8.65","1","69","6","6.5","6.5","-5.58"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","2","Musical Mystery","132","9","12","0","68","6","6","7","-2.8"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","3","Vince Le Prince","128","13","18.81","0","67","8.5","15","21","49"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","4","Racingbreaks Ryder","135","4.5","5.5","0","65","4","4","3","-7.17"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","5","Oso Rapido","123","12","14","0","64","15","17","21","-18.67"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","6","Al Marmar","128","7","8.85","0","63","9","9","9","11.44"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","7","Prairie Falcon","130","7.5","8.09","0","63","9","10","10","0.5"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","8","Harry Magnus","133","101","190","0","61","17","26","34","-3.38"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","9","Capital Guarantee","126","17","20","0","61","15","17","17","-7.15"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","10","Lord Rapscallion","126","23","32","0","56","15","21","13","-11.42"
"07/09/2024 6:10:00 PM","Thirsk","1540","Turf","11","Scottish Summit","137","5.5","6","0","56","5.5","6","6.5","32"
"08/09/2024 1:40:00 PM","York","1732","Turf","1","Windlord","133","2.2","2.24","1","73","2.5","2.5","2.5","-2"
"08/09/2024 1:40:00 PM","York","1732","Turf","2","Shah","133","1.9","2.15","0","67","1.83","1.83","1.67","-2"
"08/09/2024 1:40:00 PM","York","1732","Turf","3","Springbok","133","41","65","0","66","29","34","67","-2"
"08/09/2024 1:40:00 PM","York","1732","Turf","4","Lever Up","133","51","180","0","63","67","67","41","-1"
"08/09/2024 1:40:00 PM","York","1732","Turf","5","Off Spin","133","15","72.91","0","62","15","17","17","-1"
"08/09/2024 1:40:00 PM","York","1732","Turf","6","Harswell Ruby","128","26","95","0","62","13","17","34","-1"
"08/09/2024 1:40:00 PM","York","1732","Turf","7","Betelgeuse","133","34","136.97","0","52","51","51","51","-1"
"08/09/2024 1:40:00 PM","York","1732","Turf","8","Spirit Of Murray","133","21","32","0","52","17","19","29",""
"08/09/2024 1:40:00 PM","York","1732","Turf","9","U S Grant","133","151","793.66","0","51","126","126","126","-2"
"08/09/2024 2:15:00 PM","York","1100","Turf","1","Duran","124","15","21","1","71","13","13","17","6.63"
"08/09/2024 2:15:00 PM","York","1100","Turf","2","Fidelius","119","17","21","0","70","17","21","23","-6.61"
"08/09/2024 2:15:00 PM","York","1100","Turf","3","Vince L'Amour","121","21","32","0","70","17","26","21","-4.38"
"08/09/2024 2:15:00 PM","York","1100","Turf","4","Mini Magna","124","67","178.48","0","68","26","26","67","-4.25"
"08/09/2024 2:15:00 PM","York","1100","Turf","5","Dorney Lake","130","5","5.6","0","67","8","8","5.5","-2.25"
"08/09/2024 2:15:00 PM","York","1100","Turf","6","Curious Rover","126","7.5","7.6","0","66","15","19","12","-9.27"
"08/09/2024 2:15:00 PM","York","1100","Turf","7","Cloud King","127","11","13.69","0","66","17","15","11","2.17"
"08/09/2024 2:15:00 PM","York","1100","Turf","8","Harvanna","132","7","7","0","65","15","13","9","3.5"
"08/09/2024 2:15:00 PM","York","1100","Turf","9","Grandlad","134","17","25.66","0","64","13","15","13","2.75"
"08/09/2024 2:15:00 PM","York","1100","Turf","10","Irish Nectar","127","4","4.7","0","64","6.5","5.5","3.5","-0.67"
"08/09/2024 2:15:00 PM","York","1100","Turf","11","Law Of Average","135","10","14.78","0","62","6","7","8","15.5"
"08/09/2024 2:15:00 PM","York","1100","Turf","12","Monks Dream","126","51","95.62","0","61","34","51","51","3.5"
"08/09/2024 2:15:00 PM","York","1100","Turf","13","Ticktyboo","119","34","65.94","0","53","15","15","21","-9.8"
"08/09/2024 2:50:00 PM","York","1320","Turf","1","Brighton Boy","130","2.2","2.18","1","67","3.25","3.25","2.5","-2.33"
"08/09/2024 2:50:00 PM","York","1320","Turf","2","End Of Story","132","26","36","0","65","19","21","23","1"
"08/09/2024 2:50:00 PM","York","1320","Turf","3","Mythical Composer","134","7","8.02","0","63","5.5","5","8","1"
"08/09/2024 2:50:00 PM","York","1320","Turf","4","Yes I'm Mali","130","5.5","7.26","0","57","3.25","3.75","4","12.25"
"08/09/2024 2:50:00 PM","York","1320","Turf","5","Sex On Fire","135","8.5","9.83","0","54","11","9","10","-2.25"
"08/09/2024 2:50:00 PM","York","1320","Turf","6","Atomic Mass","115","19","25.27","0","51","21","21","17","-5"
"08/09/2024 2:50:00 PM","York","1320","Turf","7","Teej A","131","7.5","8.47","0","49","6.5","7","7","4.5"
"08/09/2024 2:50:00 PM","York","1320","Turf","8","Final Angel","116","67","140","0","48","23","26","34","-3"
"08/09/2024 3:25:00 PM","York","1732","Turf","1","Zain Blue","124","5","6.38","1","69","7","6.5","6.5","1"
"08/09/2024 3:25:00 PM","York","1732","Turf","2","Amsterdam","121","10","12.5","0","69","6.5","7","7.5","-4"
"08/09/2024 3:25:00 PM","York","1732","Turf","3","Apiarist","128","4","4.28","0","68","5.5","4.33","3.75","20"
"08/09/2024 3:25:00 PM","York","1732","Turf","4","Old Cock","132","4","4.25","0","64","4","4.33","4","5.15"
"08/09/2024 3:25:00 PM","York","1732","Turf","5","Markoon","135","4.33","4.77","0","63","4.33","4.33","4.5","8.5"
"08/09/2024 3:25:00 PM","York","1732","Turf","6","Marcella","129","10","10.5","0","62","12","13","11","13"
"08/09/2024 4:00:00 PM","York","1320","Turf","1","Quinault","133","2.5","2.6","1","76","5","4.5","4.33","33.28"
"08/09/2024 4:00:00 PM","York","1320","Turf","2","Purosangue","128","5.5","6.07","0","76","8","10","8","-2"
"08/09/2024 4:00:00 PM","York","1320","Turf","3","Korker","130","12","16.04","0","73","10","10","13","-9.65"
"08/09/2024 4:00:00 PM","York","1320","Turf","4","Twilight Calls","130","12","15.71","0","72","7","7","8","-13.05"
"08/09/2024 4:00:00 PM","York","1320","Turf","5","Pink Crystal","125","15","19.35","0","68","17","13","13","-4.03"
"08/09/2024 4:00:00 PM","York","1320","Turf","6","Significantly","130","15","21.5","0","65","11","8","9","4.5"
"08/09/2024 4:00:00 PM","York","1320","Turf","7","Marine Wave","128","8","10.76","0","65","8","8.5","11","3.5"
"08/09/2024 4:00:00 PM","York","1320","Turf","8","Azure Blue","128","6","6.6","0","5","8","8","6.5","17.43"
"08/09/2024 4:35:00 PM","York","1320","Turf","1","Northern Spirit","135","9.5","9.91","1","71","13","17","15","12.5"
"08/09/2024 4:35:00 PM","York","1320","Turf","2","Dickieburd","131","17","20.03","0","70","13","21","17","35"
"08/09/2024 4:35:00 PM","York","1320","Turf","3","Abate","132","29","36.69","0","68","29","29","29","-17.65"
"08/09/2024 4:35:00 PM","York","1320","Turf","4","It Just Takes Time","136","13","15.31","0","68","11","10","15","24.88"
"08/09/2024 4:35:00 PM","York","1320","Turf","5","Fantasy Master","130","15","18.68","0","66","13","13","15","83"
"08/09/2024 4:35:00 PM","York","1320","Turf","6","Minnesota Lad","133","26","37.36","0","65","15","17","41","-13.88"
"08/09/2024 4:35:00 PM","York","1320","Turf","7","Flying Fletcher","134","29","44.47","0","64","15","17","21","1"
"08/09/2024 4:35:00 PM","York","1320","Turf","8","Dance And Romance","136","3.25","3.44","0","63","5","4.5","3.75","5"
"08/09/2024 4:35:00 PM","York","1320","Turf","9","Roundhay Park","134","15","24.28","0","62","13","13","12","34.33"
"08/09/2024 4:35:00 PM","York","1320","Turf","10","Late Arrival","133","34","56.04","0","62","15","17","34","17.58"
"08/09/2024 4:35:00 PM","York","1320","Turf","11","Equiano Springs","137","51","123.63","0","58","21","29","29","26.58"
"08/09/2024 4:35:00 PM","York","1320","Turf","12","Reigning Profit","134","41","59.63","0","56","29","34","34","-19.25"
"08/09/2024 4:35:00 PM","York","1320","Turf","13","Evocative Spark","128","10","11.67","0","56","17","15","15","-13.55"
"08/09/2024 4:35:00 PM","York","1320","Turf","14","Maxi Boy","135","41","106.78","0","55","26","26","41","-19.25"
"08/09/2024 4:35:00 PM","York","1320","Turf","15","Travis","130","23","37.88","0","50","26","34","34","-3"
"08/09/2024 4:35:00 PM","York","1320","Turf","16","Project Dante","130","29","46.99","0","48","34","41","34","-6.5"
"08/09/2024 4:35:00 PM","York","1320","Turf","17","Modern Times","136","15","24.18","0","47","13","11","11","-6"
"08/09/2024 4:35:00 PM","York","1320","Turf","18","Wreck It Ryley","131","13","17.75","0","32","11","13","15","-3.5"
"08/09/2024 5:10:00 PM","York","2256","Turf","1","Young Fire","148","10","13.18","1","68","7","8.5","8.5","-13.47"
"08/09/2024 5:10:00 PM","York","2256","Turf","2","Humble Spark","139","6.5","7.37","0","67","11","9","7","-8.17"
"08/09/2024 5:10:00 PM","York","2256","Turf","3","Star Start","132","23","30","0","67","13","12","10","9.21"
"08/09/2024 5:10:00 PM","York","2256","Turf","4","Tele Red","147","13","15.32","0","66","15","15","10","-15.13"
"08/09/2024 5:10:00 PM","York","2256","Turf","5","Glistening Nights","143","11","14.32","0","64","11","11","8.5","-7.02"
"08/09/2024 5:10:00 PM","York","2256","Turf","6","Poet's Dawn","147","29","50","0","64","9","11","13","-14.5"
"08/09/2024 5:10:00 PM","York","2256","Turf","7","Fourofakind","148","34","60.47","0","62","17","17","21","6.43"
"08/09/2024 5:10:00 PM","York","2256","Turf","8","Continuance","131","6.5","7.6","0","62","21","26","15","2"
"08/09/2024 5:10:00 PM","York","2256","Turf","9","Royal Blaze","137","11","13.3","0","61","13","17","17","3"
"08/09/2024 5:10:00 PM","York","2256","Turf","10","Ey Up Its The Boss","148","23","37.35","0","61","11","11","11","-0.75"
"08/09/2024 5:10:00 PM","York","2256","Turf","11","Princess Niyla","145","13","16","0","60","17","23","34","-4"
"08/09/2024 5:10:00 PM","York","2256","Turf","12","Unplugged","150","19","22","0","59","11","11","11","-7.38"
"08/09/2024 5:10:00 PM","York","2256","Turf","13","Financer","148","8","9","0","57","11","11","10","15"
"08/09/2024 5:10:00 PM","York","2256","Turf","14","Sisterandbrother","135","15","16.47","0","51","15","15","17","-11"
"08/09/2024 5:10:00 PM","York","2256","Turf","15","Jumeira Vision","130","41","60","0","49","26","26","29","46.75"
"08/09/2024 5:10:00 PM","York","2256","Turf","16","Highwaygrey","144","17","25","0","48","12","12","13","-19.09"
"08/09/2024 5:10:00 PM","York","2256","Turf","17","Sol Cayo","155","67","119.48","0","44","34","34","34","-4.25"
