"Race Time","Course","Distance (y)","Race Type","Position","Horse","Weight (pounds)","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","Proform Speed Rating","Evening Price","Breakfast Price","Morning Price","Won P/L Before"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Adam's Boy","125","","1","0","","13","13","13","-5"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Akeela","131","","1","0","","7.5","7.5","6","31"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Amemri","125","","1","0","","13","13","11","32"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Dark Viper","140","","1","0","","5.5","5.5","5.5","-12"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Draiocht","129","","1","0","","34","34","41","-3"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Golden Days","139","","1","0","","12","12","9.5","-4"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Nika Pika","138","","1","0","","34","34","34","-4"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Purring Along","125","","1","0","","21","21","17","10.5"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Rock Dandy","130","","1","0","","34","34","26","-2.67"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Seas And Oceans","126","","1","0","","17","17","17","-9"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Second Fiddle","125","","1","0","","51","51","67","-11"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Simple Endeavour","132","","1","0","","4.5","4.5","4.5","-8"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Skontonovski","131","","1","0","","7","7","5","-7.38"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Sneddy Eddie","133","","1","0","","8.5","8.5","8.5","5.5"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","The Blue Panther","133","","1","0","","8","8","8","-3.63"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","The Cola Brasil","132","","1","0","","29","29","26","-4"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","Well Suited","125","","1","0","","26","26","26","-25"
"24/09/2024 2:35:00 PM","Listowel","1555","Turf","","What A Squeeze","139","","1","0","","51","51","67","-9"
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Andalseeyagraham","133","","1","0","","26","26","81",""
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Bella Fortunata","126","","1","0","","15","15","41","-1"
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Coul Harswell","124","","1","0","","17","17","26","-2"
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Elouise's Prince","129","","1","0","","26","26","34",""
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Fair Call","126","","1","0","","17","17","10",""
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Genius Mistake","124","","1","0","","34","34","81",""
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Just King High","133","","1","0","","11","11","13",""
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Maddelina","128","","1","0","","4.33","4.5","3.5","-1"
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Monetize","128","","1","0","","6.5","7","6","-2"
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Nala Star","133","","1","0","","2.5","2.38","2.5","-3.75"
"24/09/2024 2:45:00 PM","Beverley","1100","Turf","","Pearly Squirrel","126","","1","0","","17","17","15","-2"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Dragon Of Malta","131","","1","0","","7","7","6","-23.84"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Eddie G","134","","1","0","","6.5","6.5","6.5","-7.75"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Ferrybank","140","","1","0","","7","7","10","-16.55"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Free Solo","138","","1","0","","17","17","26","-22"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Linger For Longer","135","","1","0","","17","17","17","10"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Louiescall","132","","1","0","","13","13","10","-7"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Mount Ruapehu","133","","1","0","","17","17","21","-4.38"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Perfect Judgement","134","","1","0","","5.5","5.5","5.5","-2"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Racing Royalty","129","","1","0","","12","12","10","-3.5"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Ramiro","135","","1","0","","9","9","8.5","-2.17"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Summer Snow","129","","1","0","","7.5","7.5","9","-3.67"
"24/09/2024 3:10:00 PM","Listowel","1555","Turf","","Tawaazon","137","","1","0","","23","23","23","28.35"
"24/09/2024 3:20:00 PM","Beverley","1100","Turf","","Clarendon House","143","","1","0","","3.5","3.5","4.5","11.59"
"24/09/2024 3:20:00 PM","Beverley","1100","Turf","","Emaraaty Ana","136","","1","0","","1.91","1.91","1.73","8.8"
"24/09/2024 3:20:00 PM","Beverley","1100","Turf","","King Of Stars","131","","1","0","","11","11","15","-3.13"
"24/09/2024 3:20:00 PM","Beverley","1100","Turf","","Tees Spirit","139","","1","0","","5.5","5.5","5","40.38"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Bomberg","130","","1","0","","7","7","7","5.5"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Cancelled","125","","1","0","","21","21","51","-3.25"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Curvature","130","","1","0","","8","8","5","3.5"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Fleur De Chine","125","","1","0","","5.5","5.5","5","5.25"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Kayhana","130","","1","0","","21","21","13","-1"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Mexicali Rose","130","","1","0","","9","9","7","0.18"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Mundi","130","","1","0","","5.5","5.5","4.5","1.5"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Princess Child","125","","1","0","","5.5","5.5","5.5","-3"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Snellen","125","","1","0","","6","6","6","11.13"
"24/09/2024 3:45:00 PM","Listowel","1980","Turf","","Solar Breeze","130","","1","0","","67","67","67","-9.5"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Blue Force","134","","1","0","","6","6","5","5"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Ifonlytheycudtalk","121","","1","0","","13","13","11","-16"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","La Boo","132","","1","0","","9","9","9","-11"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Louella","125","","1","0","","21","21","26","-17"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Macarone","134","","1","0","","6.5","6.5","5.5","-3"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Marching Mac","132","","1","0","","4.33","4.5","5","24"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Musical Diva","130","","1","0","","7","7.5","7.5","-13.75"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Ninety Nine","123","","1","0","","81","81","67","-10.38"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Northern Prince","126","","1","0","","7.5","7.5","7","-12"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Sacred Melody","137","","1","0","","29","29","29","-4"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Sally Anne's Dream","121","","1","0","","81","81","41","-6"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Sergeant Mayer","132","","1","0","","15","10","5.5","-13"
"24/09/2024 3:55:00 PM","Beverley","1100","Turf","","Stoneacre Girl","124","","1","0","","13","15","13","-8"
"24/09/2024 4:20:00 PM","Listowel","1760","Turf","","Drivers Seat","123","","1","0","","5","5","3.5","-2"
"24/09/2024 4:20:00 PM","Listowel","1760","Turf","","Lady O","130","","1","0","","3.5","3.75","4.33","4.08"
"24/09/2024 4:20:00 PM","Listowel","1760","Turf","","Medici Venus","130","","1","0","","3.25","3.25","2.38","-3"
"24/09/2024 4:20:00 PM","Listowel","1760","Turf","","No Return","131","","1","0","","10","8.5","11","-4"
"24/09/2024 4:20:00 PM","Listowel","1760","Turf","","Shiota","123","","1","0","","26","26","19","38"
"24/09/2024 4:20:00 PM","Listowel","1760","Turf","","Sir Jeremy","123","","1","0","","6","6","5.5","3.5"
"24/09/2024 4:20:00 PM","Listowel","1760","Turf","","The Marty Party","123","","1","0","","21","21","9","-1"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Blufferonthebus","127","","1","0","","21","13","15","5.5"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Capital Guarantee","128","","1","0","","3.5","3.5","2.88","-9.15"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Captain Corelli","120","","1","0","","3.5","3.5","4.33","5"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Enola Grey","138","","1","0","","26","15","9.5","-17.29"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Finbar's Lad","134","","1","0","","6.5","7","4.33","39"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Legend Of Leros","135","","1","0","","15","15","29","17"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Ugo Gregory","131","","1","0","","11","12","15","-6.68"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Yaajooz","131","","1","0","","12","13","13","-7.1"
"24/09/2024 4:30:00 PM","Beverley","1636","Turf","","Youarenotforgiven","139","","1","0","","7.5","10","9.5","14.83"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","Emporio","140","","1","0","","9","9","13","-13.13"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","Exquisite Acclaim","135","","1","0","","5","5","9","-8.75"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","Facethepuckout","134","","1","0","","21","21","26","-36.19"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","Global Energy","134","","1","0","","10","10","7","18"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","Monasterboice","140","","1","0","","3.75","3.75","4.33","-0.13"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","Narmar","135","","1","0","","6.5","6.5","5","-8.13"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","No More Porter","133","","1","0","","17","17","5.5","-20"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","Orandi","131","","1","0","","6.5","6.5","7.5","26"
"24/09/2024 4:55:00 PM","Listowel","1760","Turf","","Simply Sideways","136","","1","0","","11","11","15","11.5"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","Harswell Duke","131","","1","0","","9","9","10","-12.75"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","It Just Takes Time","138","","1","0","","3.75","3.75","4","23.88"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","Magical Merlin","135","","1","0","","3.75","3.75","2.88","-3.17"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","Obee Jo","119","","1","0","","13","13","21","4.75"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","Overlooked","126","","1","0","","13","13","13","-9"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","Paladin","129","","1","0","","9","9","15","-0.5"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","Powdering","138","","1","0","","13","13","17","18.2"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","Princess Alex","133","","1","0","","8.5","8.5","8","13.25"
"24/09/2024 5:02:00 PM","Beverley","1636","Turf","","Ravishing Beauty","127","","1","0","","12","12","13","-4"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","Cruden","132","","1","0","","26","29","51","-0.88"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","Dark Oak","130","","1","0","","12","12","17","20"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","El Regalo","122","","1","0","","13","13","9","-5"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","Emphasis","134","","1","0","","4.5","4.5","3.75","4"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","Granite Bay","130","","1","0","","6","6","8","15.33"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","Highland Bling","140","","1","0","","7.5","7","7.5","0"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","Messerschmitt","135","","1","0","","23","26","29","22"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","Rosso","136","","1","0","","2.88","2.88","3","-2.27"
"24/09/2024 5:30:00 PM","Listowel","3135","Turf","","Slurricane","129","","1","0","","13","13","11","-1"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Claxton Bay","131","","1","0","","6","6","6.5","-13"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Colorada Dancer","135","","1","0","","13","13","9","-5.25"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Edvard Grieg","135","","1","0","","6.5","6.5","7","-6"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Hardman","130","","1","0","","5","5","4","-1.75"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Inspiring Speeches","126","","1","0","","8","8","9","-11"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Jalaybee","129","","1","0","","19","19","21","-11"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Made All","129","","1","0","","17","17","8","-8"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Oceanic Wonder","124","","1","0","","11","11","17","-11.5"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Ribble Radiant","134","","1","0","","17","17","15","7"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Straight A","136","","1","0","","9","9","11","-8"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Stratocracy","137","","1","0","","9","9","15","2"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Timely Chance","119","","1","0","","67","67","101","-7"
"24/09/2024 5:37:00 PM","Beverley","1860","Turf","","Zous Juice","133","","1","0","","21","21","21","-4"
